name,category,address,city,province,postal,phone,whatsapp,email,website,facebook,Instagram,other_social,source_url,source
A. Clark Roofing & Siding - Calgary,Home Services,2816-21 Street NE,Calgary,Alberta,T2E 6Z2,403-264-5556,,,,,,,https://www.tamilbusinessdirectory.com/canada/calgary/home-services/a-clark-roofing-siding-calgary,tamilbusinessdirectory.com
A. Farber & Partners Inc.,Insurance Agents Financial Consultant,,Toronto,Ontario,,416-568-2037,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/insurance-agents-financial-consultant/a-farber-partners-inc,tamilbusinessdirectory.com
A. R. Design Associates,Business Professional,,Toronto,Ontario,,905-201-0014,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/a-r-design-associates,tamilbusinessdirectory.com
A. Sri Renovation,Home Services,,Toronto,Ontario,,647-504-3107,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a-sri-renovation,tamilbusinessdirectory.com
A.C.M.R Auto Center,Automotive,114 Sinnot Rd,Scarborough,Ontario,M1L 4M6,416-829-9929,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/automotive/a-c-m-r-auto-center,tamilbusinessdirectory.com
A.Carunakaran - Living Realty Inc,Real Estate,84 Raymer Ville Drive,Markham,Ontario,,4163212999,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/real-estate/a-carunakaran-living-realty-inc,tamilbusinessdirectory.com
A.D.R Carpet Cleaning,Home Services,,Toronto,Ontario,,4168375023,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a-d-r-carpet-cleaning,tamilbusinessdirectory.com
A.Discount Auto Glass,Automotive,,Scarborough,Ontario,,4166627062,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/automotive/a-discount-auto-glass,tamilbusinessdirectory.com
A.K. Video,Cinema Entertainment,585 Middlefield Rd,Scarborough,Ontario,,416-292-2989,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/cinema-entertainment/a-k-video,tamilbusinessdirectory.com
A.K.R Pest Control,Home Services,,Toronto,Ontario,,9059495195,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a-k-r-pest-control,tamilbusinessdirectory.com
A.K.R. Repairs,Home Services,,Toronto,Ontario,,905-949-5195,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a-k-r-repairs,tamilbusinessdirectory.com
"A.M. Jathavan's, Professional Steam carpet cleaners",Home Services,,Toronto,Ontario,,4165625220,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a-m-jathavan-s-professional-steam-carpet-cleaners,tamilbusinessdirectory.com
A.M. Jathavans Professional Steam Carpet C,Home Services,,Toronto,Ontario,,905-303-9700,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a-m-jathavans-professional-steam-carpet-c,tamilbusinessdirectory.com
A.M.Chair Rental,Home Services,,Scarborough,Ontario,,4169171500,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/home-services/a-m-chair-rental,tamilbusinessdirectory.com
A.M.R Fruiterie,Wedding Party Services,1150 Decarie Blvd,Saint-Laurent,Quebec,H4L 3M9,5143346737,,,,,,,https://www.tamilbusinessdirectory.com/canada/saint-laurent/wedding-party-services/a-m-r-fruiterie,tamilbusinessdirectory.com
A.M.R Moving Services,Home Services,970 Boulevard Decarie,Saint-Laurent,Quebec,H4L 3M5,5142444203,,,,,,,https://www.tamilbusinessdirectory.com/canada/saint-laurent/home-services/a-m-r-moving-services,tamilbusinessdirectory.com
A.M.R. Party Hall,Wedding Party Services,970 Decarie St-Laurent,Toronto,Quebec,H4L 3M5,5143324411,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/a-m-r-party-hall,tamilbusinessdirectory.com
A.M.T Financial Group Inc,Insurance Agents Financial Consultant,66 Lahore Cres Markham,Markham,Ontario,,4162307207,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/insurance-agents-financial-consultant/a-m-t-financial-group-inc,tamilbusinessdirectory.com
A.P. Chevrolet Buick GMC Inc.,Automotive,189 boulevard Perron est,New Richmond,Quebec,G0C 2B0,418-392-5252,,,,,,,https://www.tamilbusinessdirectory.com/canada/new-richmond/automotive/a-p-chevrolet-buick-gmc-inc,tamilbusinessdirectory.com
A.R.G Accounta,Insurance Agents Financial Consultant,1711 McCowan Road,Scarborough,Ontario,M1S 3Y3,416-321-6969,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/insurance-agents-financial-consultant/a-r-g-accounta,tamilbusinessdirectory.com
A.R.G Accountant,Insurance Agents Financial Consultant,1711 McCowan Rd,Scarborough,Ontario,M1S 3Y3,416-321-6969,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/insurance-agents-financial-consultant/a-r-g-accountant,tamilbusinessdirectory.com
A.Rasaratnam - Homelife Future Reality Inc,Real Estate,1711 Mccowan Rd,Scarborough,Ontario,M1S 3Y3,4167268055,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/real-estate/a-rasaratnam-homelife-future-reality-inc,tamilbusinessdirectory.com
A.V. Vivekananthan / Aanantha Registration Services,Wedding Party Services,,Toronto,Ontario,,4162678371,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/a-v-vivekananthan/aanantha-registration-services,tamilbusinessdirectory.com
A.V.M Max 2000,Travel Transport,64 Hutcherson Circle,Toronto,Ontario,M1B 1C6,4166092542,,,http://www.avm-max2000.com,,,,https://www.tamilbusinessdirectory.com/canada/toronto/travel-transport/a-v-m-max-2000,tamilbusinessdirectory.com
A'S DIGITAL PHOTO,Wedding Party Services,,Toronto,Ontario,,9054129157,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/a-s-digital-photo,tamilbusinessdirectory.com
A* Century Kitchen Cabinet,Home Services,140 Milner Ave,Scarborough,Ontario,M1S 3R3,416-849-5538,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/home-services/a-century-kitchen-cabinet,tamilbusinessdirectory.com
A+ Academy of Advancement,A Academy Of Advancement,,Toronto,Ontario,,,,,,,,,https://www.tamilbusinessdirectory.com/canada/education-training/a-academy-of-advancement,tamilbusinessdirectory.com
A+ Accounting & Tax Services,Insurance Agents Financial Consultant,,Toronto,Ontario,,647-896-8588,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/insurance-agents-financial-consultant/a-accounting-tax-services,tamilbusinessdirectory.com
A+ Aircare Solution Inc.,Home Services,,Toronto,Ontario,,416-473-1044,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a-aircare-solution-inc,tamilbusinessdirectory.com
A+ Cleaning Contractors,Home Services,,Toronto,Ontario,,416-284-2463,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a-cleaning-contractors,tamilbusinessdirectory.com
A+ Driving School,Education Training,9889 Hwy 48,Markham,Ontario,L6E 0B7,905-471-5585,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/education-training/a-driving-school,tamilbusinessdirectory.com
A+ Driving School PAT KANDIAH,A Driving School Pat Kandiah,"9889 Markham Road, Unit",Toronto,Ontario,,416-666-6060,,,http://www.aplusdriving.ca,,,,https://www.tamilbusinessdirectory.com/canada/education-training/a-driving-school-pat-kandiah,tamilbusinessdirectory.com
A+ Easy Travel Arrangements,Travel Transport,,Toronto,Ontario,,4168293650,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/travel-transport/a-easy-travel-arrangements,tamilbusinessdirectory.com
A+ Graphic Signs,Retail Whole Sale,,Toronto,Ontario,,9057895900,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/retail-whole-sale/a-graphic-signs,tamilbusinessdirectory.com
A+ K.S.P. Towing Service,Automotive,,Toronto,Ontario,,416-721-9011,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/automotive/a-k-s-p-towing-service,tamilbusinessdirectory.com
A+ K.S.R. Foto,Wedding Party Services,,Toronto,Ontario,,4169166747,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/a-k-s-r-foto,tamilbusinessdirectory.com
A+ Mojo Towing,Automotive,,Toronto,Ontario,,416-566-2037,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/automotive/a-mojo-towing,tamilbusinessdirectory.com
A+ Ponn Construction,Home Services,,Toronto,Ontario,,416-522-7216,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a-ponn-construction,tamilbusinessdirectory.com
A+ Travels,A Travels,"9889 Markham Road, Unit 207, Markham ON, L6E0B7",Toronto,Ontario,,905-294-1600,,,http://www.aplustravel.ca,,,,https://www.tamilbusinessdirectory.com/canada/travel-transport/a-travels,tamilbusinessdirectory.com
A+ Tutoring,Education Training,Shirely Deline,Toronto,Ontario,,416-286-8249,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/a-tutoring,tamilbusinessdirectory.com
A+Unique HVAC Inc,A Unique Hvac Inc,,Toronto,Ontario,,647-989-4217,,,http://www.uniquehvacinc.com,,,,https://www.tamilbusinessdirectory.com/canada/home-services/a-unique-hvac-inc,tamilbusinessdirectory.com
A1 Top Quality Folorist,A1 Top Quality Folorist,"2871 Lawrence Ave., E, Scarborough, ON, M1P2S8",Toronto,Ontario,,416-269-5522,,,,,,,https://www.tamilbusinessdirectory.com/canada/wedding-party-services/a1-top-quality-folorist,tamilbusinessdirectory.com
A1 ACCIDENT CLAIM BENEFIT,Legal Services 1,,Toronto,Ontario,,416-413-1431,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/legal-services-1/a1-accident-claim-benefit,tamilbusinessdirectory.com
A1 Bakery Delite Inc,Food Dinning,328 Passmore Ave,Scarborough,Ontario,M1V 5J5,416-335-8300,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/food-dinning/a1-bakery-delite-inc,tamilbusinessdirectory.com
A1 Cash & Carry Inc,Retail Whole Sale,80 A Nashdee Rd,Scarborough,Ontario,M1V 5E4,416-321-2135,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/retail-whole-sale/a1-cash-carry-inc,tamilbusinessdirectory.com
A1 Central Driving School,Education Training,"3300, McNicoll Ave. East",Scarborough,Ontario,M1V 5J6,416-297-7770,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/education-training/a1-central-driving-school,tamilbusinessdirectory.com
A1 Colombo Photo studio,Wedding Party Services,2296 Eglinton Ave East,Toronto,Ontario,,4167524444,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/a1-colombo-photo-studio,tamilbusinessdirectory.com
A1 Colombo Vedio,Wedding Party Services,2296 Eglinton Ave,Scarborough,Ontario,M1K 2M2,4167552333,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/a1-colombo-vedio,tamilbusinessdirectory.com
A1 Computer & Internet (Paramananthan),Education Training,3852 Finch Ave. E,Scarborough,Ontario,M1T 3T9,4163355234,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/education-training/a1-computer-internet-paramananthan,tamilbusinessdirectory.com
A1 Digital,Wedding Party Services,,Scarborough,Ontario,,4162971560,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/a1-digital,tamilbusinessdirectory.com
A1 Digital Video & Photography,Wedding Party Services,,Toronto,Ontario,,416-587-5583,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/a1-digital-video-photography,tamilbusinessdirectory.com
A1 Express Refridgeration,Home Services,,Toronto,Ontario,,4162617050,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a1-express-refridgeration,tamilbusinessdirectory.com
A1 Fast Lube,A1 Fast Lube,"777 Warden Ave, Unit B-9, Scarborough, ON",Toronto,Ontario,,416-992-7735,,,,,,,https://www.tamilbusinessdirectory.com/canada/automotive/a1-fast-lube,tamilbusinessdirectory.com
A1 Fast Lube - Auto Repair & service,Automotive,777 Warden Ave,Scarborough,Ontario,,4167594566,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/automotive/a1-fast-lube-auto-repair-service,tamilbusinessdirectory.com
A1 Happy Renovation,Home Services,,Toronto,Ontario,,416-678-8795,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a1-happy-renovation,tamilbusinessdirectory.com
A1 Hi Tech Airconditioning,Home Services,,Toronto,Ontario,,416-454-4466,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a1-hi-tech-airconditioning,tamilbusinessdirectory.com
A1 Ideal Cake House,Wedding Party Services,,Toronto,Ontario,,416-292-2300,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/a1-ideal-cake-house,tamilbusinessdirectory.com
A1 Limousine Service Super Stretch,Travel Transport,,Toronto,Ontario,,9059100445,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/travel-transport/a1-limousine-service-super-stretch,tamilbusinessdirectory.com
A1 Master Counter Tops Inc,A1 Master Counter Tops Inc,"8-116 Howden Road, Scarborough, ON, M1R3E4",Toronto,Ontario,,416-757-2875,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/a1-master-counter-tops-inc,tamilbusinessdirectory.com
A1 NKS House Renovation,A1 Nks House Renovation,"42 Chad Crescent Scarborough, ON, M1B2Z6",Toronto,Ontario,,416-884-0640,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/a1-nks-house-renovation,tamilbusinessdirectory.com
A1 Postar Driving School,Education Training,8131 Yonge Street,Thornhill,Ontario,,4168958007,,,,,,,https://www.tamilbusinessdirectory.com/canada/thornhill/education-training/a1-postar-driving-school,tamilbusinessdirectory.com
A1 Praveena Photo,Wedding Party Services,,Toronto,Ontario,,4166912152,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/a1-praveena-photo,tamilbusinessdirectory.com
A1 Private Tuition Classes,Education Training,Finch &amp; McCowan,Scarborough,Ontario,,416-335-9779,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/education-training/a1-private-tuition-classes,tamilbusinessdirectory.com
A1 Pro Star,Education Training,,Toronto,Ontario,,416-895-8007,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/a1-pro-star,tamilbusinessdirectory.com
A1 Raj Moving,A1 Raj Moving,,Toronto,Ontario,,,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/a1-raj-moving,tamilbusinessdirectory.com
A1 Renovation,A1 Renovation,"201-80 Corporate Dr., Scarborough, ON, M1H3G5",Toronto,Ontario,,416-575-5055,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/a1-renovation,tamilbusinessdirectory.com
A1 Rogers Shining & Maintenance,Home Services,,Toronto,Ontario,,4168247445,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a1-rogers-shining-maintenance,tamilbusinessdirectory.com
A1 Routersale.com,Computer Sales Services,1586 O Connor Drive,Toronto,Ontario,M4B 3N5,1-866-409-7253,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/computer-sales-services/a1-routersale-com,tamilbusinessdirectory.com
A1 Ruban Pest Control,Home Services,,Toronto,Ontario,,4162913997,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a1-ruban-pest-control,tamilbusinessdirectory.com
A1 Shavina Auto Service,Automotive,18-266 Rutherford Rd,Brampton,Ontario,L6W 3X3,905-452-9582,,,,,,,https://www.tamilbusinessdirectory.com/canada/brampton/automotive/a1-shavina-auto-service,tamilbusinessdirectory.com
A1 Shri's Banquet Services,Wedding Party Services,1530 Albion Road,Etobicoke,Ontario,M9V 5H4,4165005455,,,http://www.shrisbanquet.com,,,,https://www.tamilbusinessdirectory.com/canada/etobicoke/wedding-party-services/a1-shri-s-banquet-services,tamilbusinessdirectory.com
A1 Shris Banquet Services,Wedding Party Services,,Scarborough,Ontario,,416-500-5455,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/a1-shris-banquet-services,tamilbusinessdirectory.com
A1 St-FRANCIS,Wedding Party Services,2296 Eglinton ave.East,Scarborough,Ontario,,4167524444,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/a1-st-francis,tamilbusinessdirectory.com
A1 Studio,A1 Studio,"5215 Finch Ave., E, Unit 103, Middlefield &Finch, Scarborough, ON, M1S0C2",Toronto,Ontario,,416-587-5583,,,http://www.a1photovideo.com,,,,https://www.tamilbusinessdirectory.com/canada/wedding-party-services/a1-studio,tamilbusinessdirectory.com
A1 Tax Services,Insurance Agents Financial Consultant,,Toronto,Ontario,,416-258-3731,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/insurance-agents-financial-consultant/a1-tax-services,tamilbusinessdirectory.com
A1 Technician,Computer Sales Services,,Toronto,Ontario,M1X 1G8,647-261-0102,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/computer-sales-services/a1-technician,tamilbusinessdirectory.com
A1 Top Quality Florist,Wedding Party Services,2871 Lawrence Ave. East,Scarborough,Ontario,M1P 2S8,4162695522,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/a1-top-quality-florist,tamilbusinessdirectory.com
A1 Toronto Limousine Service,Wedding Party Services,,Scarborough,Ontario,,4166885566,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/a1-toronto-limousine-service,tamilbusinessdirectory.com
A1 Travel & Tours Inc.,Travel Transport,885 Progress Avenue,Scarborough,Ontario,M1H 3G3,4162896114,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/travel-transport/a1-travel-tours-inc,tamilbusinessdirectory.com
A1 Your Day Banquet Services,Wedding Party Services,,Toronto,Ontario,,416-433-7350,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/a1-your-day-banquet-services,tamilbusinessdirectory.com
A2Z Airconditioning and Heating Service,Home Services,,Toronto,Ontario,,416-254-3323,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/a2z-airconditioning-and-heating-service,tamilbusinessdirectory.com
A2Z Travel,Travel Transport,7955 Torbram Road,Toronto,Ontario,L6T 5B9,9057907800,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/travel-transport/a2z-travel,tamilbusinessdirectory.com
