Name,Phone,WhatsApp_Link,City,Province,Category,Directory_Profile_URL,Claim_Profile_URL
"Dosa Nirvana",+1 416-889-1009,https://wa.me/14168891009?text=Vanakkam%20Dosa%20Nirvana!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dosa-nirvana,"Caledon",ON,"restaurants-takeout",https://tamilcanadianpages.ca/directory/dosa-nirvana,https://tamilcanadianpages.ca/claim/dosa-nirvana
"Tamil Land Cafe",+1 905-533-8000,https://wa.me/19055338000?text=Vanakkam%20Tamil%20Land%20Cafe!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/tamil-landfe,"Caledon",ON,"restaurants-takeout",https://tamilcanadianpages.ca/directory/tamil-landfe,https://tamilcanadianpages.ca/claim/tamil-landfe
"All Kerala Grocery & Meats",+1 403-561-9400,https://wa.me/14035619400?text=Vanakkam%20All%20Kerala%20Grocery%20%26%20Meats!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/all-kerala-grocery-meats,"Calgary",AB,"temples-community",https://tamilcanadianpages.ca/directory/all-kerala-grocery-meats,https://tamilcanadianpages.ca/claim/all-kerala-grocery-meats
"B&B Kerala Grocery",+1 587-894-2516,https://wa.me/15878942516?text=Vanakkam%20B%26B%20Kerala%20Grocery!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/b-b-kerala-grocery,"Calgary",AB,"grocery-supermarkets",https://tamilcanadianpages.ca/directory/b-b-kerala-grocery,https://tamilcanadianpages.ca/claim/b-b-kerala-grocery
"Bombay Dosa Cafe",+1 403-625-5878,https://wa.me/14036255878?text=Vanakkam%20Bombay%20Dosa%20Cafe!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/bombay-dosafe,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/bombay-dosafe,https://tamilcanadianpages.ca/claim/bombay-dosafe
"Chennai Spices",+1 403-457-6055,https://wa.me/14034576055?text=Vanakkam%20Chennai%20Spices!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/chennai-spices,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/chennai-spices,https://tamilcanadianpages.ca/claim/chennai-spices
"Chennai Spices - Downtown",+1 403-719-4778,https://wa.me/14037194778?text=Vanakkam%20Chennai%20Spices%20-%20Downtown!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/chennai-spices-downtown,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/chennai-spices-downtown,https://tamilcanadianpages.ca/claim/chennai-spices-downtown
"DEEPAM CHETTINAD AND INDIAN GRILL",+1 403-218-2902,https://wa.me/14032182902?text=Vanakkam%20DEEPAM%20CHETTINAD%20AND%20INDIAN%20GRILL!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/deepam-chettinad-and-indian-grill,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/deepam-chettinad-and-indian-grill,https://tamilcanadianpages.ca/claim/deepam-chettinad-and-indian-grill
"Desi Indian Market (Kerala store, South Indian and Sri lankan speciality grocery)",+1 403-477-7345,https://wa.me/14034777345?text=Vanakkam%20Desi%20Indian%20Market%20(Kerala%20store%2C%20South%20Indian%20and%20Sri%20lankan%20speciality%20grocery)!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/desi-indian-market-kerala-store-south-indian-and-sri-lankan-speciality-grocery,"Calgary",AB,"temples-community",https://tamilcanadianpages.ca/directory/desi-indian-market-kerala-store-south-indian-and-sri-lankan-speciality-grocery,https://tamilcanadianpages.ca/claim/desi-indian-market-kerala-store-south-indian-and-sri-lankan-speciality-grocery
"Dosa and Co Restaurant",+1 587-864-5653,https://wa.me/15878645653?text=Vanakkam%20Dosa%20and%20Co%20Restaurant!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dosa-and-co-restaurant,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/dosa-and-co-restaurant,https://tamilcanadianpages.ca/claim/dosa-and-co-restaurant
"DOSA FEAST",+1 403-457-0313,https://wa.me/14034570313?text=Vanakkam%20DOSA%20FEAST!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dosa-feast,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/dosa-feast,https://tamilcanadianpages.ca/claim/dosa-feast
"Dosa Garden NE",+1 403-798-0122,https://wa.me/14037980122?text=Vanakkam%20Dosa%20Garden%20NE!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dosa-garden-ne,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/dosa-garden-ne,https://tamilcanadianpages.ca/claim/dosa-garden-ne
"Dosa Garden NW",+1 587-323-3249,https://wa.me/15873233249?text=Vanakkam%20Dosa%20Garden%20NW!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dosa-garden-nw,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/dosa-garden-nw,https://tamilcanadianpages.ca/claim/dosa-garden-nw
"DOSA GRILL (The Art Of Indian Cuisine)",+1 403-452-2999,https://wa.me/14034522999?text=Vanakkam%20DOSA%20GRILL%20(The%20Art%20Of%20Indian%20Cuisine)!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dosa-grill-the-art-of-indian-cuisine,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/dosa-grill-the-art-of-indian-cuisine,https://tamilcanadianpages.ca/claim/dosa-grill-the-art-of-indian-cuisine
"Dosa Kingdom",+1 403-719-1899,https://wa.me/14037191899?text=Vanakkam%20Dosa%20Kingdom!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dosa-kingdom,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/dosa-kingdom,https://tamilcanadianpages.ca/claim/dosa-kingdom
"Ginger Garlic South Indian Restaurant",+1 825-733-6633,https://wa.me/18257336633?text=Vanakkam%20Ginger%20Garlic%20South%20Indian%20Restaurant!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/ginger-garlic-south-indian-restaurant,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/ginger-garlic-south-indian-restaurant,https://tamilcanadianpages.ca/claim/ginger-garlic-south-indian-restaurant
"Jothi Dosa Corner",+1 403-454-4955,https://wa.me/14034544955?text=Vanakkam%20Jothi%20Dosa%20Corner!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/jothi-dosa-corner,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/jothi-dosa-corner,https://tamilcanadianpages.ca/claim/jothi-dosa-corner
"KERALA PALACE RESTAURANT",+1 403-632-7181,https://wa.me/14036327181?text=Vanakkam%20KERALA%20PALACE%20RESTAURANT!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/kerala-palace-restaurant,"Calgary",AB,"temples-community",https://tamilcanadianpages.ca/directory/kerala-palace-restaurant,https://tamilcanadianpages.ca/claim/kerala-palace-restaurant
"Madras Cafe",+1 403-455-5957,https://wa.me/14034555957?text=Vanakkam%20Madras%20Cafe!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/madrasfe,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/madrasfe,https://tamilcanadianpages.ca/claim/madrasfe
"Madras Cafe ( cityscape)",+1 403-455-5956,https://wa.me/14034555956?text=Vanakkam%20Madras%20Cafe%20(%20cityscape)!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/madrasfe-cityscape,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/madrasfe-cityscape,https://tamilcanadianpages.ca/claim/madrasfe-cityscape
"Madras Cafe - Signature",+1 403-764-0999,https://wa.me/14037640999?text=Vanakkam%20Madras%20Cafe%20-%20Signature!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/madrasfe-signature,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/madrasfe-signature,https://tamilcanadianpages.ca/claim/madrasfe-signature
"Madurai Kitchen",+1 587-350-7888,https://wa.me/15873507888?text=Vanakkam%20Madurai%20Kitchen!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/madurai-kitchen,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/madurai-kitchen,https://tamilcanadianpages.ca/claim/madurai-kitchen
"MahaLakshmi Grocery(SriLanka,Kerala,Tamil,Telugu) South Indian groceries",+1 825-488-8136,https://wa.me/18254888136?text=Vanakkam%20MahaLakshmi%20Grocery(SriLanka%2CKerala%2CTamil%2CTelugu)%20South%20Indian%20groceries!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/mahalakshmi-grocery-srilanka-kerala-tamil-telugu-south-indian-groceries,"Calgary",AB,"grocery-supermarkets",https://tamilcanadianpages.ca/directory/mahalakshmi-grocery-srilanka-kerala-tamil-telugu-south-indian-groceries,https://tamilcanadianpages.ca/claim/mahalakshmi-grocery-srilanka-kerala-tamil-telugu-south-indian-groceries
"Mango Leaf - South Indian Restaurant",+1 587-333-3607,https://wa.me/15873333607?text=Vanakkam%20Mango%20Leaf%20-%20South%20Indian%20Restaurant!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/mango-leaf-south-indian-restaurant,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/mango-leaf-south-indian-restaurant,https://tamilcanadianpages.ca/claim/mango-leaf-south-indian-restaurant
"Masala Bhavan Express South Indian Cuisine ( Greenwich)",+1 403-534-1034,https://wa.me/14035341034?text=Vanakkam%20Masala%20Bhavan%20Express%20South%20Indian%20Cuisine%20(%20Greenwich)!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/masala-bhavan-express-south-indian-cuisine-greenwich,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/masala-bhavan-express-south-indian-cuisine-greenwich,https://tamilcanadianpages.ca/claim/masala-bhavan-express-south-indian-cuisine-greenwich
"Masala Bhavan South Indian Cuisine(Sarcee Plaza)",+1 403-460-4535,https://wa.me/14034604535?text=Vanakkam%20Masala%20Bhavan%20South%20Indian%20Cuisine(Sarcee%20Plaza)!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/masala-bhavan-south-indian-cuisine-sarcee-plaza,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/masala-bhavan-south-indian-cuisine-sarcee-plaza,https://tamilcanadianpages.ca/claim/masala-bhavan-south-indian-cuisine-sarcee-plaza
"Mother India - North & South Indian Cuisine",+1 403-936-7777,https://wa.me/14039367777?text=Vanakkam%20Mother%20India%20-%20North%20%26%20South%20Indian%20Cuisine!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/mother-india-north-south-indian-cuisine,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/mother-india-north-south-indian-cuisine,https://tamilcanadianpages.ca/claim/mother-india-north-south-indian-cuisine
"Neelam Naz - Realtor",+1 403-975-9604,https://wa.me/14039759604?text=Vanakkam%20Neelam%20Naz%20-%20Realtor!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/neelam-naz-realtor,"Calgary",AB,"real-estate-property",https://tamilcanadianpages.ca/directory/neelam-naz-realtor,https://tamilcanadianpages.ca/claim/neelam-naz-realtor
"Olive South Indian Cuisine",+1 403-821-5511,https://wa.me/14038215511?text=Vanakkam%20Olive%20South%20Indian%20Cuisine!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/olive-south-indian-cuisine,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/olive-south-indian-cuisine,https://tamilcanadianpages.ca/claim/olive-south-indian-cuisine
"Omega Sri Lankan Street food",+1 587-433-5412,https://wa.me/15874335412?text=Vanakkam%20Omega%20Sri%20Lankan%20Street%20food!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/omega-sri-lankan-street-food,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/omega-sri-lankan-street-food,https://tamilcanadianpages.ca/claim/omega-sri-lankan-street-food
"Rasam South Indian Restaurant",+1 825-910-1625,https://wa.me/18259101625?text=Vanakkam%20Rasam%20South%20Indian%20Restaurant!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/rasam-south-indian-restaurant,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/rasam-south-indian-restaurant,https://tamilcanadianpages.ca/claim/rasam-south-indian-restaurant
"RockFort Authentic Chettinadu & Indian Cuisine",+1 825-540-1670,https://wa.me/18255401670?text=Vanakkam%20RockFort%20Authentic%20Chettinadu%20%26%20Indian%20Cuisine!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/rockfort-authentic-chettinadu-indian-cuisine,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/rockfort-authentic-chettinadu-indian-cuisine,https://tamilcanadianpages.ca/claim/rockfort-authentic-chettinadu-indian-cuisine
"TASTE OF CHENNAI",+1 403-293-0775,https://wa.me/14032930775?text=Vanakkam%20TASTE%20OF%20CHENNAI!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/taste-of-chennai,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/taste-of-chennai,https://tamilcanadianpages.ca/claim/taste-of-chennai
"The Rockfort Authentic Chettinadu and Indian Cuisine",+1 403-764-9737,https://wa.me/14037649737?text=Vanakkam%20The%20Rockfort%20Authentic%20Chettinadu%20and%20Indian%20Cuisine!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/the-rockfort-authentic-chettinadu-and-indian-cuisine,"Calgary",AB,"restaurants-takeout",https://tamilcanadianpages.ca/directory/the-rockfort-authentic-chettinadu-and-indian-cuisine,https://tamilcanadianpages.ca/claim/the-rockfort-authentic-chettinadu-and-indian-cuisine
"VINAYAK GROCERY -SRILANKAN & SOUTH INDIAN GROCERY,KERALA STORE",+1 403-285-8520,https://wa.me/14032858520?text=Vanakkam%20VINAYAK%20GROCERY%20-SRILANKAN%20%26%20SOUTH%20INDIAN%20GROCERY%2CKERALA%20STORE!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/vinayak-grocery-srilankan-south-indian-grocery-kerala-store,"Calgary",AB,"grocery-supermarkets",https://tamilcanadianpages.ca/directory/vinayak-grocery-srilankan-south-indian-grocery-kerala-store,https://tamilcanadianpages.ca/claim/vinayak-grocery-srilankan-south-indian-grocery-kerala-store
"Kerala Food Court",+1 519-219-0201,https://wa.me/15192190201?text=Vanakkam%20Kerala%20Food%20Court!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/kerala-food-court,"Cambridge",ON,"restaurants-takeout",https://tamilcanadianpages.ca/directory/kerala-food-court,https://tamilcanadianpages.ca/claim/kerala-food-court
"Dosa Club Indian Kitchen & Bar",+1 604-515-4410,https://wa.me/16045154410?text=Vanakkam%20Dosa%20Club%20Indian%20Kitchen%20%26%20Bar!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dosa-club-indian-kitchen-bar,"Chilliwack",BC,"restaurants-takeout",https://tamilcanadianpages.ca/directory/dosa-club-indian-kitchen-bar,https://tamilcanadianpages.ca/claim/dosa-club-indian-kitchen-bar
"Dosa Eatery Courtice",+1 905-725-7850,https://wa.me/19057257850?text=Vanakkam%20Dosa%20Eatery%20Courtice!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dosa-eatery-courtice,"Clarington",ON,"restaurants-takeout",https://tamilcanadianpages.ca/directory/dosa-eatery-courtice,https://tamilcanadianpages.ca/claim/dosa-eatery-courtice
"Desi Dosa Madras Food Court Coquitlam",+1 604-880-8906,https://wa.me/16048808906?text=Vanakkam%20Desi%20Dosa%20Madras%20Food%20Court%20Coquitlam!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/desi-dosa-madras-food-court-coquitlam,"Coquitlam",BC,"restaurants-takeout",https://tamilcanadianpages.ca/directory/desi-dosa-madras-food-court-coquitlam,https://tamilcanadianpages.ca/claim/desi-dosa-madras-food-court-coquitlam
"Desi Dosa Madras Restaurant",+1 604-591-1591,https://wa.me/16045911591?text=Vanakkam%20Desi%20Dosa%20Madras%20Restaurant!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/desi-dosa-madras-restaurant,"Delta",BC,"restaurants-takeout",https://tamilcanadianpages.ca/directory/desi-dosa-madras-restaurant,https://tamilcanadianpages.ca/claim/desi-dosa-madras-restaurant
